re,im
-0.15194814367523696,-11635355182329662e-34
-1.2625957637502419,18877177636249163e-31
-0.15194814358046618,5027788585291151e-33
-1.3655947599807097,2.0107046326122524
-1.3655947599803602,-2.0107046326120157
-1.9834392692714649,-2751000894437139e-28
-0.15194811730360577,-1558180280361383e-32
