14.0,1.1153002694582026e-5,1.5009210164507818e-5,2.4535247292044624e-5,2.5929201226132686e-5,3.206666677434973e-5,3.371965796239492e-5,6.1023371999081246e-5,7.07268330013399e-5,7.730321734312982e-5,0.0001279106714326307,0.00040555259603803544,0.000652934730844866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15.0,1.011205613625332e-5,1.3941751275671979e-5,2.200028552143161e-5,2.3373543667850808e-5,3.161168186349464e-5,3.315193600343099e-5,3.533876635157998e-5,6.33995604290185e-5,6.835307334281193e-5,0.00010791481796885575,0.0002199224413330457,0.0003429567058943934,0.0003826900227476776,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
16.0,6.893117993927018e-6,9.661557296683113e-6,1.1669913605379645e-5,1.1723857405030251e-5,1.545266659730084e-5,2.3097143519221995e-5,3.327659554491293e-5,3.870396203482101e-5,6.458746814830878e-5,8.952692556331066e-5,0.00017823362058535014,0.00020233896031367882,0.00030411806313936974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17.0,1.582126330635433e-6,2.2931959101008186e-6,2.934402344298878e-6,3.2618874586288158e-6,5.00972459568193e-6,9.771233787516654e-6,2.0074133234688982e-5,3.342741822633818e-5,4.9044710536034395e-5,7.273444862777679e-5,0.000138722878499136,0.0001865969557847805,0.0002418087081770217,0.0004423729141028586,0.0006300903900645664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.0,1.5956157157803806e-7,2.3754347369933281e-7,3.2144391912266083e-7,3.9444244379941244e-7,7.136821329009803e-7,1.7703924529760322e-6,5.78992621038645e-6,2.2663367689827525e-5,3.9214903990014485e-5,5.697609392666792e-5,0.0001313393799428946,0.0001392586222671158,0.000209225432901134,0.00028743269977296696,0.0004802012459806263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0,6.789340037664252e-8,1.0186275403782492e-7,1.4073453762068971e-7,1.8052634427564457e-7,3.5342116791315927e-7,9.87481748595263e-7,3.800379167429727e-6,1.7725966511661138e-5,3.906781607227855e-5,5.590483415631818e-5,0.00011524362531846676,0.0001298701575911726,0.00017184516862568623,0.00028053641235261837,0.0004787501968475883,0.0005673496686788503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0,2.9640899514011433e-9,4.53348359395524e-9,6.522558140797548e-9,8.994975282361266e-9,1.9769009836473066e-8,6.525911092523396e-8,3.124833729109622e-7,1.9577808163379687e-6,9.543081756943695e-6,5.2539589750271546e-5,8.812191750719044e-5,0.00011296309760800749,0.00016869013994430705,0.00024770362192759357,0.0004756618932247273,0.0005183077323024693,0.0007299362420380551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0,6.352937916215308e-10,9.776102544588124e-10,1.4371696858569054e-9,2.076662105091138e-9,4.966305997844744e-9,1.869560251184922e-8,1.0733774086332565e-7,8.494369501810965e-7,5.751426072583214e-6,3.546806973799386e-5,7.578377381099063e-5,9.638747495494351e-5,0.000140390236807115,0.00022925908907271052,0.0003345328188505873,0.0005101490199526583,0.0007010731821195485,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0,6.610633456253247e-11,1.0309634338040598e-10,1.571163044320797e-10,2.4648894666337904e-10,6.801342292361262e-10,3.169249720978871e-9,2.3956870504330824e-8,2.5928790155591884e-7,2.412286179457594e-6,2.273004661032238e-5,6.168154010327064e-5,9.013826076902964e-5,0.0001206886882801013,0.00022034341979287886,0.0002312112738938676,0.0003182960214053664,0.000552142341317367,0.000881480586044091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0,6.017344270748786e-11,9.264105681290432e-11,1.3751053641717435e-10,2.044206659456162e-10,5.169456923153145e-10,2.12271107933326e-9,1.365772931838749e-8,1.230047110112644e-7,9.444900184034648e-7,7.49920748290919e-6,3.406204291971544e-5,8.586107069702314e-5,0.00011433913978671113,0.00014996654347652712,0.00019794499115088904,0.0002901288843057983,0.00041526791672092837,0.0007849957348628115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.0,5.510463323493132e-12,1.0009905950105333e-11,1.1533646952015154e-11,1.5402409698055394e-11,1.6276057201756485e-11,7.995161677209212e-11,4.5262952727226997e-10,6.034490848235191e-9,7.121629955318489e-8,8.915888678100736e-7,5.820797322548656e-6,3.595190678696728e-5,9.706209250841591e-5,0.00010554671466030021,0.0001284869955208032,0.0001990067248300778,0.00033293619891052736,0.00035634554738771246,0.00046526081891448803,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.0,2.8280400355745624e-12,5.788304526370388e-12,8.237421734097193e-12,1.1335978775171471e-11,1.3017027362028124e-11,5.034590331194639e-11,3.0409833336368935e-10,7.210697712596756e-10,1.0991970561772782e-8,1.9940946187288933e-7,2.169338457854634e-6,2.191838744072678e-5,6.249001503869367e-5,9.863265824971611e-5,0.0001223404072262617,0.00015901455540374022,0.00021209284195326065,0.0003492317195023898,0.00046462960270882955,0.0008127747301637398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.0,2.281265285721782e-12,4.4402750374127346e-12,5.8890198604339995e-12,6.003545586126464e-12,1.1412172462025973e-11,2.976555054398477e-11,2.894833722388701e-10,5.491293872219726e-10,9.985549733036498e-9,1.8291369083446587e-7,1.6483341422421546e-6,1.3806511722092646e-5,4.9149249022450636e-5,6.64203528172101e-5,0.0001074223261568729,0.00013826706401147355,0.00017894321188039895,0.00033534342153709504,0.0004300294589908592,0.0006256403091429604,0.0009568771017977629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.0,2.1681032056579144e-12,2.693168118382346e-12,3.192939450242753e-12,3.723653265903143e-12,1.0311778475763978e-11,2.6919302031602177e-11,1.3867724436871254e-10,4.211042224060878e-10,7.962560857018532e-10,1.3467588122199451e-8,1.742504931592421e-7,2.098894072016738e-6,1.0489028147870705e-5,4.244121259397341e-5,5.95927077767138e-5,7.57364579433505e-5,0.00017241643510303487,0.00025511875208219414,0.00041548163425201423,0.0005132952132453339,0.0006179271270279761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.0,2.0042798639031434e-12,2.664501616397537e-12,3.1504128611327607e-12,3.561094196416543e-12,9.66754625223129e-12,2.0273988153671262e-11,1.2058677350333313e-10,3.7931232777263225e-10,6.026412820958443e-10,3.1270232087684458e-9,5.879613192460352e-8,1.0308852534676466e-6,7.479271054423734e-6,3.9617396620682075e-5,4.721816874842535e-5,6.976069542714119e-5,0.0001351823745753311,0.0002194231887450773,0.0002568258674454739,0.00039089148734148773,0.00056642844891524,0.0007679264236443265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.0,1.9773225603421146e-12,2.3038455337463513e-12,2.5701963519311545e-12,3.2348791451100176e-12,8.205993807361346e-12,1.609730125343871e-11,4.330880065700744e-11,1.452258567105329e-10,5.656266484266439e-10,1.6027599496634669e-9,2.338360156333253e-8,3.428281699183037e-7,2.3692798968202606e-6,1.536674632506403e-5,3.7568660817465625e-5,6.916216444209804e-5,8.340237564894581e-5,0.00015771072491670162,0.00023806584114253847,0.00034364274066888854,0.0005435969979257552,0.0006490742380992172,0.001135801165578321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.0,1.9448743891884357e-12,2.2219570785734468e-12,2.4847791887190814e-12,2.65614413690099e-12,7.030132645425011e-12,1.3301684911960901e-11,3.000001041861578e-11,1.4117374799314568e-10,4.28422720216179e-10,9.321085382533435e-10,5.1006387547764605e-9,1.0986119904628442e-7,9.928277637487651e-7,7.362362327497237e-6,1.6962018630482632e-5,2.3248261236694093e-5,7.685671736004529e-5,0.0001548259989174307,0.00018841556187802064,0.0003352229158278234,0.00034507013739669526,0.0005312687896950861,0.0005525810852080388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.0,1.89542657432524e-12,2.174524574106105e-12,2.3243129640396516e-12,2.482921920860545e-12,4.012914104998958e-12,1.2605536449578803e-11,2.8011795941236535e-11,1.1751723514819554e-10,2.2516617096499307e-10,8.145578472670136e-10,5.012545618799824e-9,1.0336589268984831e-7,9.050391561426496e-7,6.579989842586267e-6,1.643824717449531e-5,1.84509893924852e-5,6.989117026319136e-5,0.00011398545644199722,0.00017450115373944194,0.00028051788073942533,0.0003402355317035481,0.0003734557112401361,0.00042334870074590524,0.0005136464371869775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.0,1.882684983079661e-12,2.0788154642185465e-12,2.248677687099569e-12,2.458337576013025e-12,3.98575814600911e-12,9.12342654856032e-12,1.7295775264429665e-11,5.4418282589413744e-11,1.293124260528476e-10,7.251544750148877e-10,4.21086729716299e-9,4.69559983405776e-8,8.877931549079798e-7,5.0920295791232056e-6,1.5331525096602002e-5,1.784528506361279e-5,5.5574608702294075e-5,0.00011051937192764343,0.00014709210635220984,0.00027453550093037933,0.000324168805044845,0.00035619192136817685,0.00042160311893882287,0.0004933672153821099,0.0005931236900215593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.0,1.881552026560145e-12,2.0330169548807093e-12,2.1629841803667895e-12,2.404610733242031e-12,3.960733026070846e-12,7.450150392302993e-12,1.444835148373275e-11,4.27020513883273e-11,9.086829346680729e-11,3.811461863499679e-10,1.941148022735922e-9,3.1740684224173217e-8,4.3171351090336103e-7,4.996872897281273e-6,9.349131452083691e-6,1.6625407746211836e-5,3.426069391209979e-5,9.217297701510864e-5,0.00013776639918639666,0.0002642633930950811,0.00029177516326948715,0.00032782802508316596,0.00038227510136953593,0.00048107216676975385,0.000589746192182209,0.0006085789688182394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.0,1.8792028194264202e-12,2.021209775065673e-12,2.1050404100667334e-12,2.3104335223668566e-12,3.4852716330524654e-12,6.464633664029386e-12,1.3314242641984333e-11,2.6305920326430247e-11,8.732739969124726e-11,2.9327777594014966e-10,1.2682416466146635e-9,2.7826283883733794e-8,3.5503600143764634e-7,3.195969901626771e-6,6.656959686288373e-6,1.4304424052897128e-5,3.093345474967207e-5,8.200002467186221e-5,0.00013215022719167166,0.00023801837634470564,0.00028293942258278724,0.000322094381143258,0.0003756815046872416,0.00041413372315219407,0.0005285268111411716,0.0005386093025068133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.0,1.8786544252542825e-12,2.0162722555003366e-12,2.091370290094792e-12,2.2122305943213604e-12,2.931976367497403e-12,5.062696943563619e-12,1.2814743145045925e-11,2.0147198482616694e-11,6.447757895851613e-11,2.345693874293154e-10,1.2575212030940955e-9,2.0545175651723282e-8,3.1575806323219066e-7,3.0405841586157096e-6,5.9993682031043075e-6,1.06802562648707e-5,3.057202720165642e-5,6.21498334206126e-5,0.0001254224411734834,0.00013745528760280575,0.0002491654324862186,0.0003054575587205465,0.00034750341317659123,0.00037939712433961647,0.00048005166352515474,0.0005053225707113983,0.000733709480069374,0.0009345499226967209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.0,1.8056472092371876e-12,1.9766643686334944e-12,2.0010424051658838e-12,2.1027350268239687e-12,2.9313800824385913e-12,4.362652532387931e-12,9.759855959555348e-12,1.951644570245203e-11,6.140096984455336e-11,2.226310364186909e-10,1.0935966615983345e-9,1.4907765137975852e-8,1.6182253724956046e-7,1.5548631862715632e-6,5.447195628335053e-6,1.0146294999650893e-5,2.958789142999237e-5,3.3761363186554863e-5,7.278538285246208e-5,8.915059246763845e-5,0.00022724344733175982,0.00030012981615506096,0.00032909886070268745,0.0003790666123771469,0.0004355266886084026,0.0004906403197105621,0.0005636478588364876,0.0007539694300528595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.0,1.7721551992201572e-12,1.930557580056995e-12,1.9892021812511704e-12,2.0886369206323213e-12,2.5690824412964827e-12,4.087769447319713e-12,9.24043164466656e-12,1.564772496745143e-11,4.6490649270310926e-11,1.7774997622786765e-10,1.0544832743435497e-9,8.517454951566845e-9,7.332936927909902e-8,1.336476566283922e-6,4.046111379227008e-6,7.828613712551366e-6,1.9315460217714537e-5,3.343711118362221e-5,3.537036098203197e-5,6.512311299178938e-5,0.00012612811451264035,0.00020003360647434656,0.0003246956918630507,0.0003602028152910587,0.0003712972045092075,0.0004827632270295103,0.0005627778146241333,0.0007094162393640939,0.000717346169808928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.0,1.728376066928376e-12,1.893935920685317e-12,1.977482012496995e-12,2.0376809719744423e-12,2.48246777602298e-12,3.5453667594116344e-12,9.137402348170128e-12,1.3911068066755546e-11,3.752768820048823e-11,1.3742914118185648e-10,1.015224553974105e-9,3.7211823895181047e-9,5.035401307693736e-8,6.782358545250925e-7,3.384811520908269e-6,7.483823364848231e-6,1.0477064010696557e-5,1.7994259723749578e-5,3.328862568194264e-5,5.488855178433539e-5,0.00010896154487372656,0.00012934528410008588,0.00016439283772082724,0.0003351099181246184,0.00033949624569125917,0.0003805907234519729,0.00044846575728728106,0.0005600042617613623,0.0006836769788851446,0.0010623960444338376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.0,1.7263927459763613e-12,1.866620642879757e-12,1.943436740480372e-12,2.016185003410476e-12,2.2324726617813525e-12,3.2825751844062225e-12,4.617826996754214e-12,1.0501585105928675e-11,2.828646007170209e-11,8.517904525691606e-11,6.052792673084591e-10,3.1882962926994014e-9,3.9889788138949985e-8,4.994258014434177e-7,2.4067108524596553e-6,6.847456359519058e-6,7.652278801038231e-6,1.3892520775009357e-5,2.1438108267658514e-5,5.048911793112896e-5,5.6519652402065035e-5,7.186844374289411e-5,7.22546940342708e-5,0.00010800039396809203,0.0003321778959930672,0.0003660148300652989,0.00043984587983094406,0.00047223269503124794,0.0006241286531334839,0.0007830204742507139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.0,1.6806720061903482e-12,1.84088018686915e-12,1.9392925506466187e-12,1.9992232501576747e-12,2.181742099694977e-12,2.860501918743624e-12,3.74052936514641e-12,7.0225393424613725e-12,2.147361362323405e-11,3.9750572853196256e-11,5.226718498078973e-10,2.7783474683515677e-9,1.7242776077544532e-8,1.9654232531010737e-7,6.116941889931047e-7,1.187325288230245e-6,1.7532135464557014e-6,2.9993039661600977e-6,5.715204089064214e-6,1.1295302997838648e-5,2.8256910432825404e-5,3.6169137368012234e-5,6.242653656664909e-5,8.878680021899611e-5,0.00017953570669403053,0.00018112415039981268,0.0003055039487181112,0.00033506450177557377,0.0005901699002505582,0.0007668784505797878,0.0009977552031855876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.0,1.6650754415741089e-12,1.7815470153239634e-12,1.914584019597832e-12,1.995535906722284e-12,2.124764387173427e-12,2.24235096728814e-12,2.416668029786874e-12,5.674503479523708e-12,1.6601545232903962e-11,3.853432040064517e-11,3.790589356650199e-10,2.6896751942939202e-9,1.2290535247194986e-8,1.522171546301941e-7,3.546878715030421e-7,1.1081230599462914e-6,1.5982134342851374e-6,2.0619676807050537e-6,4.184074837163584e-6,8.347546330977018e-6,1.3538117781526338e-5,2.829948951044221e-5,3.976387649031625e-5,5.454360852018404e-5,0.00010496716094837966,0.00011972070078729112,0.0002526441718618096,0.0003285056006490479,0.00039001259065149177,0.0004303605822875545,0.0005043658826957198,0.0006863684352138553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.0,1.6626455845576613e-12,1.7638652104359835e-12,1.91176454032936e-12,1.942547752264064e-12,2.1219202926093287e-12,2.209753955740601e-12,2.2777646926503262e-12,4.690749171125191e-12,1.601157342121499e-11,3.8027123672096614e-11,3.568371184591948e-10,1.5105519808135316e-9,5.110727356201865e-9,4.631255143165856e-8,1.8746252799323506e-7,3.24126001867628e-7,9.47096234660063e-7,1.1079749746241717e-6,1.5926917649742361e-6,2.8530179100533262e-6,7.24693786780512e-6,1.4325070526239274e-5,2.168028108395564e-5,2.7593364233303906e-5,3.598932234654213e-5,6.0032446858846526e-5,0.0001610621098027706,0.0002807986720217099,0.0003464867670940656,0.00041373193227996864,0.0004859467255430134,0.0005522307773743873,0.0013416513814966957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.0,1.6561346152101438e-12,1.737779762780526e-12,1.8943244147767343e-12,1.8956547988790756e-12,2.0679877022430483e-12,2.1241157300709928e-12,2.2506869996031357e-12,3.8743355614823e-12,1.4695414356061966e-11,3.4410423181779543e-11,1.8891716071605884e-10,1.4918735089347562e-9,2.582559176159736e-9,1.1525812298888382e-8,3.129317160839794e-8,7.027848389468604e-8,7.921694873998769e-8,2.5708493450941766e-7,6.159263598219426e-7,1.4150235000663516e-6,1.6594669288229612e-6,1.8305898083970655e-6,2.9723742075261098e-6,1.3929439732919682e-5,3.504888387169212e-5,4.597808030593874e-5,0.00014168080257385382,0.0002256459763431725,0.0003362346853952641,0.00039423659858988226,0.00048202336756274016,0.0005357257807248456,0.0006259762524146966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
