1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0,0.000961431770555478,0.0015685281402548347,0.0019150502489708432,0.002283349877231117,0.00254986172417957,0.003910790508818115,0.003918173088436589,0.005088564267982535,0.0025471470733400537,0.001991052307912537,0.001924070451211845,0.002725748958488299,0.002867635948326172,0.0018519762045230606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4.0,0.0005538379584961754,0.0013446089009799688,0.0018835704060077966,0.0019108226122875156,0.0019176538591699922,0.0019047182933293512,0.0018997919481325033,0.001917904094591707,0.0019078713999398165,0.001660506816560764,0.0016769779091095358,0.0019197702170048057,0.001789067801564143,0.0017895736734561416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5.0,0.00044921471923824424,0.0006040872860442788,0.0010011173350565339,0.0015162433675969898,0.0015902760309350768,0.0015486698670255108,0.0017392367965275751,0.0015260160391902227,0.0015555621725558077,0.0015632259557724032,0.001551888514118246,0.0019134776546177142,0.0017779163970152627,0.0016063344122101318,0.0024964513966737527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6.0,0.0003157373324878035,0.0004245660482174205,0.0006082097889905695,0.0010289396650604962,0.0010805326464878287,0.0015383851778760192,0.0016228753090941487,0.0015190991391590327,0.0015407195591757936,0.0015240254737353717,0.0015285885429077203,0.0016774800520700855,0.0017456648044462113,0.0015976510169803287,0.0020789628296469563,0.0026439917230247235,0.002313127259621312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.0,0.00011384737131182076,0.00023127975735096472,0.0004375693855735144,0.0005552679476362371,0.001040360525332219,0.0013530737492581002,0.001516398252939107,0.0012819661145164769,0.0015121578715219762,0.001456598893875565,0.0013899298792407094,0.001542688141339343,0.0015968180127160121,0.0014901130198790508,0.0019453480189244613,0.001995178146958392,0.0022253517109800296,0.002383086870746363,0.0022189956487741456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.0,1.6305965201444608e-5,0.000195462649605857,0.0002674745631327897,0.00039837572886524856,0.00045195276905237965,0.0007948874867251081,0.0010566643117025057,0.001073446566845959,0.0011343304971002887,0.0010939750419666206,0.0011732120897567043,0.00150955250754735,0.0015358647666954474,0.0014818461123245067,0.0019366549629240564,0.0017204922946488098,0.0018153619981164007,0.002015137096677551,0.002150636465641045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.0,2.4042573249695463e-6,4.176388706541123e-5,0.00012708138572071063,0.00014373832353665387,0.00029280829381351093,0.0005055711014931258,0.0005785306165087061,0.0010407859927308693,0.0010405937530968792,0.0009976999296057846,0.0011475008309490544,0.0013043144842610692,0.0015048708637403247,0.001464784557146406,0.0017958305018561612,0.00166910270795158,0.0018135698188618485,0.0019321801482288716,0.0015891962890715176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.0,2.6155637059229063e-7,7.411372009970334e-6,3.2791764318804934e-5,5.4357914845760224e-5,0.00013026434930160874,0.0002627972917606165,0.00027762312535271265,0.0006055206198189825,0.0010301499648102072,0.000971289075343351,0.001130279227526214,0.001204727744268543,0.0013890281822694119,0.0014143359477355654,0.0017274411796268316,0.0016287208938513408,0.0018016687751800516,0.001881257191839262,0.0014039081986750074,0.0028329035784308786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
